DCP,DNCP,OPCP,HPCP,LPCP,CPCP,ACPCP,VTCP,MPN5P,calculated_targets_LPN10PVCPCPR,calculated_targets_MPN10PVCPCPR,calculated_targets_HPN10PVCPCPR,calculated_features_DNCP,WDCP,MDCP,OPCPLE,HPCPLE,LPCPLE,CPCPLE,OPCPRCP,HPCPRCP,LPCPRCP
3/31/2011,1.77,1.914,1.766667,1.85,1.85,172767010,0,1.78,0.872071892,0.949234189,1.015495676,40633,5,31,0.570979547,0.649195293,0.569094721,0.615185639,0.956756757,1.034594595,0.954955135
4/1/2011,1.83,1.878667,1.771333,1.777333,1.777333,42972000,0,1.78,0.907726914,0.968726809,1.048012387,40634,6,1,0.604315967,0.630562483,0.57173237,0.575113926,1.029632601,1.057014639,0.996624155
4/4/2011,1.788667,1.8,1.682,1.722,1.722,39139500,0,1.768667,0.93689489,0.994580139,1.081688153,40637,2,4,0.58147065,0.587786665,0.519983562,0.543486406,1.038714866,1.045296167,0.976771196
4/5/2011,1.726667,1.8,1.712667,1.78,1.78,47713500,0,1.766,0.906366854,0.949250843,1.046442135,40638,3,5,0.546192961,0.587786665,0.538051805,0.576613364,0.97003764,1.011235955,0.962172472
4/6/2011,1.799333,1.800667,1.72,1.766,1.766,19324500,0,1.72150025,0.913552095,0.954699887,1.054737826,40639,4,6,0.587416041,0.588157152,0.542324291,0.568717102,1.018874858,1.019630238,0.973952435
4/7/2011,1.79,1.862667,1.763333,1.816,1.816,42154500,0,1.676,0.888399229,0.928414097,1.013215859,40640,5,7,0.58221562,0.622009332,0.567205768,0.59663628,0.985682819,1.025697687,0.970998348
4/8/2011,1.838667,1.84,1.757333,1.766,1.766,29196000,0,1.676,0.913552095,0.954699887,1.018497735,40641,6,8,0.609040853,0.609765572,0.563797319,0.568717102,1.041147792,1.041902605,0.995092299
4/11/2011,1.764667,1.768667,1.668,1.684667,1.684667,20541000,0,1.675333,0.957656914,1.00890354,1.078353764,40644,2,11,0.567962004,0.570226156,0.511625304,0.521567918,1.04748713,1.049861486,0.99010665
4/12/2011,1.672,1.680667,1.62,1.643333,1.643333,20361000,0,1.676,0.981744418,1.042393721,1.109939373,40645,3,12,0.514020515,0.519190738,0.482426149,0.496726497,1.017444425,1.022718463,0.985801417
4/13/2011,1.675333,1.712667,1.654,1.662,1.662,18172500,0,1.684,0.97071781,1.039309868,1.110709988,40646,4,13,0.516011951,0.538051805,0.503196597,0.508021696,1.008022262,1.03048556,0.995186522
4/14/2011,1.658,1.685333,1.613333,1.676,1.676,14751000,0,1.706,0.968973747,1.04813037,1.108591885,40647,5,14,0.505612057,0.52196317,0.478302225,0.516410002,0.989260143,1.005568616,0.962609189
4/15/2011,1.71,1.745333,1.694,1.705333,1.705333,14152500,0,1.713333,0.952306676,1.044175243,1.089523278,40648,6,15,0.536493371,0.556945368,0.527092596,0.5337604,1.002736709,1.023455829,0.993354377
4/18/2011,1.675333,1.708,1.624,1.668667,1.668667,15508500,0,1.739333,0.984817822,1.071863425,1.113463621,40651,2,18,0.516011951,0.535323095,0.484892242,0.512025104,1.003994805,1.023571509,0.973231927
4/19/2011,1.684,1.684,1.643333,1.677333,1.677333,8230500,0,1.775333,1.005564786,1.069157406,1.107710872,40652,3,19,0.521171916,0.521171916,0.496726497,0.517205032,1.003974762,1.003974762,0.979729726
4/20/2011,1.713333,1.739333,1.686667,1.716667,1.716667,12558000,0,1.782667,0.993786215,1.046795913,1.082329887,40653,4,20,0.538440596,0.553501706,0.522754392,0.54038462,0.998057864,1.013203493,0.982524275
4/21/2011,1.723333,1.798667,1.706,1.782667,1.782667,20791500,0,1.79999975,0.962976821,1.010377499,1.042258593,40654,5,21,0.544260206,0.587045835,0.534151449,0.578110558,0.966716162,1.008975316,0.95699309
4/25/2011,1.78,1.782,1.731333,1.759333,1.759333,12013500,0,1.819,0.975748764,1.025956996,1.061008348,40658,2,25,0.576613364,0.577736329,0.548891632,0.56493476,1.011747066,1.01288386,0.984084878
4/26/2011,1.777333,1.816667,1.754,1.795333,1.795333,21000000,0,1.825333,0.956183059,1.011604254,1.075009483,40659,3,26,0.575113926,0.597003503,0.561898894,0.58519052,0.989974005,1.011883032,0.97697753
4/27/2011,1.795333,1.824,1.775333,1.805333,1.805333,14953500,0,1.825333,0.950886623,1.011263019,1.06905485,40660,4,27,0.58519052,0.601031892,0.573988011,0.590745062,0.994460856,1.010339921,0.983382567
4/28/2011,1.804667,1.846,1.781333,1.844,1.844,24000000,0,1.813333,0.930947397,0.990057755,1.046637744,40661,5,28,0.590376087,0.613021136,0.57736196,0.611937125,0.97866974,1.001084599,0.966015727
4/29/2011,1.846,1.858,1.828,1.84,1.84,10890000,0,1.80233325,0.932971196,0.99057962,1.048913043,40662,6,29,0.613021136,0.61950064,0.603222473,0.609765572,1.00326087,1.009782609,0.993478261
5/2/2011,1.84,1.853333,1.804,1.83,1.83,11769000,0,1.8,0.938069399,0.993898019,1.054644809,40665,2,2,0.609765572,0.61698564,0.590006422,0.604315967,1.005464481,1.012750273,0.98579235
5/3/2011,1.825333,1.826,1.766667,1.791333,1.791333,13708500,0,1.80566675,0.957201704,1.010792801,1.077409951,40666,3,3,0.601762436,0.602127782,0.569094721,0.582960035,1.018980279,1.019352627,0.986230366
5/4/2011,1.785333,1.8,1.716667,1.779333,1.779333,15667500,0,1.829333,0.956163349,1.017609689,1.084676112,40667,4,4,0.579604952,0.587786665,0.54038462,0.576238575,1.00337205,1.011615027,0.964781185
5/5/2011,1.813333,1.829333,1.744667,1.762667,1.762667,18277500,0,1.84150025,0.965203864,1.031864428,1.094931714,40668,5,5,0.595166588,0.60395142,0.556563706,0.566828003,1.028743943,1.037821097,0.989788202
5/6/2011,1.793333,1.846667,1.774667,1.808,1.808,14725500,0,1.849333,0.941002765,1.013827572,1.067477876,40669,6,6,0.5840759,0.613382393,0.5736128,0.592221262,0.991887721,1.021386615,0.981563606
5/9/2011,1.8,1.866667,1.79,1.860667,1.860667,13746000,0,1.849333,0.914367267,0.983518276,1.037262444,40672,2,9,0.587786665,0.624154488,0.58221562,0.620935026,0.967395026,1.00322465,0.962020609
5/10/2011,1.882667,1.93,1.860667,1.888667,1.888667,23029500,0,1.8188335,0.900811525,0.96103932,1.003882633,40673,3,10,0.632689389,0.657520003,0.620935026,0.635871289,0.996823156,1.021884747,0.985174729
5/11/2011,1.88,1.886667,1.794667,1.804667,1.804667,14437500,0,1.8,0.942740683,1.00577184,1.071665853,40674,4,11,0.631271777,0.63481178,0.584819489,0.590376087,1.041743435,1.045437746,0.994458812
5/12/2011,1.804667,1.849333,1.776667,1.844667,1.844667,9420000,0,1.8,0.922298171,0.987531354,1.075532874,40675,5,12,0.590376087,0.614825034,0.574739137,0.612298773,0.978315869,1.002529454,0.963136978
5/13/2011,1.866667,1.879333,1.82,1.836667,1.836667,9922500,0,1.8,0.92631544,0.995462433,1.08021759,40676,6,13,0.624154488,0.630916927,0.598836501,0.607952516,1.016333935,1.023230123,0.99092541
5/16/2011,1.866,1.866,1.77,1.773333,1.773333,11335500,0,1.8,0.959398489,1.038345872,1.138346267,40679,2,16,0.623797102,0.623797102,0.570979547,0.572860827,1.052255837,1.052255837,0.998120488
5/17/2011,1.8,1.8,1.714667,1.730667,1.730667,18513000,0,1.802,0.983050466,1.08436025,1.166409829,40680,3,17,0.587786665,0.587786665,0.539218893,0.548506883,1.040061433,1.040061433,0.990755009
5/18/2011,1.74,1.764667,1.701333,1.756667,1.756667,10942500,0,1.833333,0.993168882,1.080645051,1.149146082,40681,4,18,0.553885113,0.567962004,0.531412061,0.563418264,0.990512146,1.004554079,0.968500575
5/19/2011,1.802,1.896,1.773333,1.88,1.88,39826500,0,1.841333,0.928014362,1.021232181,1.117021277,40682,5,19,0.588897159,0.639746404,0.572860827,0.631271777,0.958510638,1.008510638,0.943262234
5/20/2011,1.884,1.885333,1.823333,1.864667,1.864667,12637500,0,1.851,0.935645346,1.036646222,1.126206449,40683,6,20,0.633397176,0.634104463,0.600666145,0.623082485,1.010368071,1.011082944,0.977833039
5/23/2011,1.841333,1.841333,1.774667,1.788,1.788,12954000,0,1.934,0.975764541,1.082214695,1.174496644,40686,2,23,0.610489766,0.610489766,0.5736128,0.581097677,1.0298283,1.0298283,0.992543065
5/24/2011,1.801333,1.833333,1.773333,1.781333,1.781333,9205500,0,1.9596665,0.979416538,1.086265103,1.178892436,40687,3,24,0.588526946,0.606135622,0.572860827,0.57736196,1.011227547,1.029191622,0.995508981
5/25/2011,1.793333,1.934,1.744667,1.932,1.932,70396496,0,1.9596665,0.932366977,1.000344915,1.086956522,40688,4,25,0.5840759,0.659590397,0.556563706,0.658555736,0.92822619,1.001035197,0.903036749
5/26/2011,1.921333,1.984,1.873333,1.965333,1.965333,50053500,0,1.97,0.916553582,0.975873554,1.068521212,40689,5,26,0.653019216,0.685115009,0.627719197,0.675661697,0.977611937,1.009498136,0.953188595
5/27/2011,1.969333,1.978,1.921333,1.97,1.97,25306500,0,1.97,0.914382234,0.966497462,1.065989848,40690,6,27,0.677694907,0.682086233,0.653019216,0.678033543,0.999661421,1.004060914,0.975295939
5/31/2011,1.979333,2.018667,1.97,2.009333,2.009333,49357500,0,1.95,0.896483062,0.946250821,1.045122934,40694,3,31,0.682759919,0.702437393,0.678033543,0.697802826,0.985069672,1.004645323,0.980424847
6/1/2011,2,2.006667,1.892,1.901333,1.901333,22948500,0,1.917333,0.94740532,0.997370529,1.104488272,40695,4,1,0.693147181,0.696475137,0.637634471,0.642555219,1.051893593,1.05540008,0.995091339
6/2/2011,1.901333,1.954667,1.900667,1.917333,1.917333,14794500,0,1.906667,0.894993201,0.984266557,1.0952714,40696,5,2,0.642555219,0.670219846,0.642204877,0.650935158,0.991655075,1.019471839,0.991307718
6/3/2011,1.996667,2.1,1.966667,2.008667,2.008667,93138000,0,1.884,0.8542979,0.930467818,1,40697,6,3,0.69147929,0.741937345,0.676340232,0.697471318,0.994025889,1.045469458,0.979090611
6/6/2011,2.006667,2.008667,1.884,1.913333,1.913333,34966500,0,1.871333,0.888501897,0.967813757,1.034843386,40700,2,6,0.696475137,0.697471318,0.633397176,0.648846747,1.048780845,1.049826141,0.984669161
6/7/2011,1.929333,1.959333,1.884,1.891333,1.891333,18331500,0,1.871333,0.898836958,0.972550312,1.046880692,40701,3,7,0.657174347,0.672604109,0.633397176,0.637281871,1.02009165,1.035953478,0.99612284
6/8/2011,1.896,1.906667,1.801333,1.808,1.808,25438500,0,1.871333,0.940265487,1.014933628,1.095132743,40702,4,8,0.639746404,0.645356692,0.588526946,0.592221262,1.048672566,1.054572456,0.9963125
6/9/2011,1.828667,1.873333,1.806667,1.841333,1.841333,24048000,0,1.866667,0.923244193,0.995700873,1.075307943,40703,5,9,0.603587286,0.627719197,0.591483711,0.610489766,0.993121288,1.017378714,0.981173422
6/10/2011,1.834667,1.886667,1.823333,1.857333,1.857333,23499000,0,1.858667,0.915290904,0.987302694,1.0660447,40704,6,10,0.606862994,0.63481178,0.600666145,0.619141588,0.98779648,1.015793614,0.981694182
6/13/2011,1.871333,1.925333,1.858667,1.895333,1.895333,25701000,0,1.804667,0.89694001,0.964298622,1.044671306,40707,2,13,0.626651011,0.65509894,0.619859564,0.639394549,0.987337318,1.015828353,0.980654587
6/14/2011,1.902667,1.98,1.901333,1.906667,1.906667,23601000,0,1.791333,0.891608236,0.958566441,0.994755246,40708,3,14,0.643256586,0.683096845,0.642555219,0.645356692,0.997902098,1.038461357,0.997202448
6/15/2011,1.896,1.896667,1.804667,1.821333,1.821333,20175000,0,1.791333,0.933382308,1.006817466,1.064787713,40709,4,15,0.639746404,0.640098135,0.590376087,0.599568651,1.040995798,1.041362013,0.990849559
6/16/2011,1.844667,1.866667,1.716,1.766667,1.766667,27633000,0,1.7916665,0.962263969,1.042452751,1.106792055,40710,5,16,0.612298773,0.624154488,0.539996001,0.569094721,1.044150935,1.056603763,0.971320571
6/17/2011,1.791333,1.846667,1.742667,1.766667,1.766667,25710000,0,1.814,0.962263969,1.045848765,1.116980733,40711,6,17,0.582960035,0.613382393,0.555416698,0.569094721,1.013961884,1.04528301,0.986415097
6/20/2011,1.752667,1.764,1.7,1.734,1.734,23067000,0,1.83216675,0.99961534,1.075067402,1.138023645,40714,2,20,0.561138628,0.567583958,0.530628251,0.550430878,1.010765283,1.017301038,0.980392157
6/21/2011,1.749333,1.848667,1.733333,1.835333,1.835333,22440000,0,1.842667,0.952052298,1.026698152,1.075190715,40715,3,21,0.559234572,0.614464839,0.550046145,0.607225936,0.953142018,1.007265167,0.944424254
6/22/2011,1.824667,1.883333,1.806667,1.814,1.814,22134000,0,1.848,0.963248622,1.047409041,1.102535832,40716,4,22,0.601397505,0.633043079,0.591483711,0.595534352,1.005880375,1.038221058,0.995957552
6/23/2011,1.813333,1.848,1.747333,1.847333,1.847333,17550000,0,1.871333,0.983760372,1.039516698,1.082641841,40717,5,23,0.595166588,0.614103973,0.558090625,0.613742977,0.981595089,1.000361061,0.945867908
6/24/2011,1.842667,1.864667,1.817333,1.838,1.838,54127500,0,1.893333,0.990569641,1.044795158,1.088139282,40718,6,24,0.611213979,0.623082485,0.597370042,0.608678024,1.002539173,1.014508705,0.988755713
6/27/2011,1.848667,1.885333,1.820667,1.830667,1.830667,27141000,0,1.92,1.007647486,1.049708522,1.09249798,40721,2,27,0.614464839,0.634104463,0.599202917,0.604680381,1.009832482,1.029861247,0.99453751
6/28/2011,1.852667,1.883333,1.844667,1.874,1.874,13338000,0,1.934667,0.992529349,1.027881537,1.067235859,40722,3,28,0.616626223,0.633043079,0.612298773,0.628075184,0.988616329,1.004980256,0.984347385
6/29/2011,1.9,1.939333,1.871333,1.886,1.886,21927000,0,1.9398335,0.96323807,1.021341463,1.060445387,40723,4,29,0.641853886,0.6623441,0.626651011,0.634458184,1.007423118,1.028278367,0.992223224
6/30/2011,1.9,1.955333,1.893333,1.942,1.942,14200500,0,1.9415,0.935461895,0.987126674,1.029866117,40724,5,30,0.641853886,0.670560511,0.638338768,0.66371837,0.978372812,1.006865602,0.974939753
7/1/2011,1.938,1.973333,1.92,1.934667,1.934667,12823500,0,1.934667,0.917642674,0.983114924,1.033769636,40725,6,1,0.661656513,0.679723991,0.652325186,0.659935219,1.001722777,1.019985868,0.99241885
7/5/2011,1.934667,1.968,1.914,1.942667,1.942667,14940000,0,1.9298335,0.913863776,0.974090258,1.029512521,40729,3,5,0.659935219,0.677017799,0.649195293,0.664061771,0.99588195,1.01304032,0.985243482
7/6/2011,1.942667,1.942667,1.903333,1.930667,1.930667,13903500,0,1.906,0.919543867,0.978418339,1.051104618,40730,4,6,0.664061771,0.664061771,0.64360656,0.657865539,1.006215469,1.006215469,0.985842199
7/7/2011,1.942667,2,1.934,1.982,1.982,19918500,0,1.895333,0.895728052,0.950050454,1.023881433,40731,5,7,0.664061771,0.693147181,0.659590397,0.684106436,0.980154894,1.009081736,0.975782038
7/8/2011,1.992667,1.992667,1.906,1.920667,1.920667,18609000,0,1.888,0.924331495,0.980388584,1.05657722,40732,6,8,0.689473942,0.689473942,0.645006805,0.652672522,1.037486977,1.037486977,0.99236359
7/11/2011,1.893333,1.902,1.866667,1.89,1.89,14637000,0,1.86,0.93932963,1.001366733,1.073721164,40735,2,11,0.638338768,0.642905964,0.624154488,0.636576829,1.001763492,1.006349206,0.987654497
7/12/2011,1.891333,1.939333,1.866667,1.878,1.878,15681000,0,1.852,0.945331736,1.004126664,1.080582002,40736,3,12,0.637281871,0.6623441,0.624154488,0.630207381,1.007099574,1.032658679,0.993965389
7/13/2011,1.895333,1.935333,1.86,1.909333,1.909333,15990000,0,1.852,0.929818424,0.981319916,1.062849173,40737,4,13,0.639394549,0.660279405,0.620576488,0.646753966,0.992667596,1.013617321,0.974162181
7/14/2011,1.902,1.930667,1.816667,1.840667,1.840667,17385000,0,1.853333,0.964505258,1.017928012,1.102498714,40738,5,14,0.642905964,0.657865539,0.597003503,0.610128006,1.033321073,1.048895319,0.986961248
7/15/2011,1.852667,1.855333,1.826667,1.838667,1.838667,10635000,0,1.874,0.965554393,1.021392128,1.103697951,40739,6,15,0.616626223,0.618064195,0.602492995,0.609040853,1.007614212,1.009064175,0.993473533
7/18/2011,1.822667,1.83,1.775333,1.815333,1.815333,12778500,0,1.913333,1.009915536,1.043701899,1.117884708,40742,2,18,0.600300813,0.604315967,0.573988011,0.596268922,1.00404003,1.008079509,0.977965475
7/19/2011,1.838667,1.874,1.836,1.859333,1.859333,15391500,0,1.913333,0.977769985,1.021692456,1.091430637,40743,3,19,0.609040853,0.628075184,0.607589292,0.620217821,0.988885262,1.007888313,0.987450876
7/20/2011,1.866667,2.029333,1.853333,1.912667,1.912667,45724500,0,1.903333,0.918089767,0.988323111,1.029626694,40744,4,20,0.624154488,0.707707168,0.61698564,0.648498603,0.975949812,1.060996504,0.968978395
7/21/2011,1.927333,1.944,1.873333,1.913333,1.913333,15172500,0,1.899333,0.859582206,0.981533272,1.029268298,40745,5,21,0.656137182,0.664747706,0.627719197,0.648846747,1.007317074,1.016028052,0.979094073
7/22/2011,1.913333,1.969333,1.903333,1.952667,1.952667,8752500,0,1.878,0.779446777,0.954890606,0.998634176,40746,6,22,0.648846747,0.677694907,0.64360656,0.66919613,0.979856268,1.008534993,0.974735067
7/25/2011,1.934,1.95,1.896,1.899333,1.899333,10099500,0,1.878,0.801333942,0.969463227,1.02492138,40749,2,25,0.659590397,0.667829373,0.639746404,0.641502772,1.018252197,1.026676207,0.998245173
7/26/2011,1.887333,1.918,1.864667,1.866667,1.866667,11409000,0,1.878,0.815356997,0.979285539,1.042857135,40750,3,26,0.635164721,0.651282976,0.623082485,0.624154488,1.011071069,1.027499817,0.998928572
7/27/2011,1.9,1.9,1.834,1.842667,1.842667,14377500,0,1.86449975,0.825976696,0.965991142,1.056439932,40751,4,27,0.641853886,0.641853886,0.606499374,0.611213979,1.031114141,1.031114141,0.995296491
7/28/2011,1.84,1.903333,1.836,1.878,1.878,14080500,0,1.853333,0.810436635,0.903265974,1.036563898,40752,5,28,0.609765572,0.64360656,0.607589292,0.630207381,0.979765708,1.01348935,0.977635783
7/29/2011,1.853333,1.893333,1.833333,1.878,1.878,14223000,0,1.81449975,0.810436635,0.903088392,1.036563898,40753,6,29,0.61698564,0.638338768,0.606135622,0.630207381,0.986865282,1.008164537,0.976215655
8/1/2011,1.911333,1.932,1.880667,1.918,1.918,17473500,0,1.71366675,0.793534932,0.884254432,1.014946298,40756,2,1,0.647800904,0.658555736,0.631626501,0.651282976,0.996523983,1.00729927,0.980535454
8/2/2011,1.912667,1.946667,1.818,1.822667,1.822667,23241000,0,1.65,0.835040081,0.930504585,1.017922089,40757,3,2,0.648498603,0.666118679,0.597736996,0.600300813,1.049378191,1.068032175,0.997439466
8/3/2011,1.833333,1.855333,1.756,1.813333,1.813333,26917500,0,1.63883325,0.83933839,0.93529429,0.997794117,40758,4,3,0.606135622,0.618064195,0.563038495,0.595166588,1.011029414,1.023161769,0.968382531
8/4/2011,1.767333,1.792667,1.644667,1.65,1.65,45967500,0,1.624,0.922424242,1.023434545,1.096565455,40759,5,4,0.569471631,0.583704455,0.497537932,0.500775288,1.071110909,1.086464848,0.996767879
8/5/2011,1.666,1.692,1.522,1.616,1.616,29466000,0,1.6393335,0.907590965,1.04063552,1.119636757,40760,6,5,0.510425544,0.525911261,0.420025259,0.47995396,1.030940594,1.047029703,0.941831683
8/8/2011,1.54,1.629333,1.54,1.576,1.576,39127500,0,1.696,0.917089467,1.067047589,1.148053934,40763,2,8,0.431782416,0.488170729,0.431782416,0.454889991,0.97715736,1.033840736,0.97715736
8/9/2011,1.61,1.696667,1.58,1.670667,1.670667,20001000,0,1.722,0.857940571,1.000598563,1.083000382,40764,3,9,0.476234179,0.528665738,0.457424847,0.513222948,0.963686959,1.015562647,0.945730059
8/10/2011,1.696,1.696,1.575333,1.588,1.588,23463000,0,1.74,0.902602645,1.033637831,1.139378463,40765,4,10,0.528272537,0.528272537,0.454466679,0.462475363,1.068010076,1.068010076,0.9920233
8/11/2011,1.602667,1.716667,1.6,1.686667,1.686667,12547500,0,1.74,0.849802006,0.95158084,1.072726863,40766,5,11,0.471669117,0.54038462,0.470003629,0.522754392,0.950197638,1.017786558,0.948616413
8/12/2011,1.706667,1.809333,1.690667,1.754,1.754,15136500,0,1.722,0.81717959,0.907069555,1.016723489,40767,6,12,0.534542346,0.592958269,0.525123126,0.561898894,0.973014253,1.03154675,0.963892246
8/15/2011,1.774667,1.783333,1.728667,1.748667,1.748667,11079000,0,1.6313335,0.819671784,0.909835892,1.016012197,40770,2,15,0.5736128,0.578484085,0.547350591,0.558853783,1.014868468,1.019824243,0.988562717
8/16/2011,1.742,1.769333,1.722,1.74,1.74,8065500,0,1.564667,0.823754598,0.914367816,1.021072989,40771,3,16,0.555033878,0.570602639,0.543486406,0.553885113,1.001149425,1.016858046,0.989655172
8/17/2011,1.759333,1.776667,1.700667,1.722,1.722,9655500,0,1.540667,0.832365273,0.923925668,0.987224158,40772,4,17,0.56493476,0.574739137,0.531020527,0.543486406,1.021680023,1.031746225,0.987611498
8/18/2011,1.666667,1.676667,1.564667,1.617333,1.617333,15849000,0,1.54,0.886232458,0.983718257,1.05111316,40773,5,18,0.510825824,0.516807894,0.447673022,0.480778496,1.030503304,1.036686322,0.967436514
8/19/2011,1.590667,1.614667,1.466667,1.486667,1.486667,20629500,0,1.540667,0.96412512,1.069730478,1.143497501,40774,6,19,0.464153425,0.479128743,0.38299248,0.396536702,1.069955141,1.086098635,0.986547088
8/22/2011,1.540667,1.586667,1.445333,1.463333,1.463333,14791500,0,1.5621665,0.979498856,1.086788175,1.161731472,40777,2,22,0.43221544,0.46163559,0.368339745,0.380716711,1.052847848,1.084282935,0.987699314
8/23/2011,1.462,1.540667,1.433333,1.530667,1.530667,13035000,0,1.591333,0.961236507,1.039633702,1.110626936,40778,3,23,0.379805361,0.43221544,0.360002501,0.425703588,0.955139165,1.0065331,0.936410728
